wave,gender,age,age_o,d_age,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o
20.0,male,24.0,25.0,1.0,Asian/Pacific Islander/Asian-American,Black/African American,1.0,1.0,Statistics,10.0,15.0,35.0,15.0,10.0,15.0,8.0,7.0,8.0,8.0,7.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,7.0,8.0,7.0,8.0,7.0,7.0,9.0,9.0,7.0,9.0,7.0,10.0,9.0,10.0,9.0,9.0,8.0,7.0,4.0,5.0,8.0,5.0,7.0,6.0,6.0,8.0,3.0,2.0,0.05,5.0,0.0,8.0,5.0,0.0,1,1
20.0,male,24.0,26.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,1.0,Statistics,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,6.0,8.0,7.0,8.0,20.0,20.0,20.0,20.0,20.0,0.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0,8.0,7.0,4.0,5.0,8.0,5.0,7.0,6.0,6.0,8.0,3.0,2.0,0.31,5.0,0.0,7.0,5.0,0.0,0,1
20.0,male,36.0,23.0,13.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1.0,5.0,math of finance,20.0,30.0,20.0,20.0,10.0,0.0,5.0,5.0,7.0,6.0,7.0,4.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,0.13,7.0,3.0,7.0,6.0,0.0,1,0
20.0,male,36.0,24.0,12.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,5.0,math of finance,10.0,20.0,20.0,20.0,20.0,10.0,7.0,6.0,5.0,5.0,6.0,5.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,-0.19,7.0,3.0,7.0,6.0,0.0,1,0
20.0,male,36.0,25.0,11.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,5.0,math of finance,18.0,18.0,18.0,18.0,18.0,10.0,3.0,4.0,7.0,3.0,8.0,3.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,0.25,7.0,3.0,7.0,6.0,0.0,1,0
20.0,male,36.0,26.0,10.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,5.0,math of finance,19.0,19.0,19.0,19.0,5.0,19.0,6.0,8.0,10.0,8.0,6.0,6.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,6.0,9.0,8.0,7.0,8.0,5.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,-0.06,7.0,3.0,7.0,6.0,0.0,1,1
20.0,male,36.0,25.0,11.0,Asian/Pacific Islander/Asian-American,Black/African American,1.0,5.0,math of finance,10.0,15.0,35.0,15.0,10.0,15.0,7.0,4.0,5.0,4.0,5.0,4.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,5.0,9.0,9.0,7.0,8.0,5.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,0.11,7.0,3.0,7.0,7.0,0.0,1,0
20.0,male,36.0,26.0,10.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,5.0,math of finance,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,6.0,7.0,5.0,18.0,10.0,18.0,18.0,18.0,18.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,8.0,6.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,-0.13,7.0,3.0,7.0,8.0,0.0,1,0
21.0,female,28.0,25.0,3.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,15.0,30.0,20.0,20.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,2.0,8.0,6.0,5.0,4.0,4.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,-0.12,6.0,0.0,3.0,7.0,0.0,0,1
21.0,female,28.0,26.0,2.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,8.0,6.0,8.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.03,6.0,0.0,6.0,5.0,0.0,0,1
21.0,female,28.0,26.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,25.0,25.0,25.0,13.0,12.0,0.0,6.0,7.0,7.0,5.0,5.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.37,6.0,0.0,0.0,0.0,0.0,0,0
21.0,female,28.0,24.0,4.0,Asian/Pacific Islander/Asian-American,Other,2.0,2.0,journalism,30.0,30.0,30.0,5.0,2.0,3.0,6.0,5.0,4.0,6.0,6.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,8.0,5.0,7.0,6.0,7.0,3.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.11,6.0,0.0,5.0,2.0,0.0,0,1
21.0,female,28.0,23.0,5.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,23.0,14.0,19.0,16.0,10.0,18.0,6.0,8.0,8.0,6.0,7.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,3.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.39,6.0,0.0,5.0,4.0,0.0,1,1
21.0,female,28.0,29.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,30.0,20.0,20.0,20.0,10.0,0.0,6.0,7.0,6.0,4.0,8.0,3.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.84,6.0,0.0,5.0,0.0,0.0,1,0
21.0,female,28.0,22.0,6.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,20.0,5.0,25.0,25.0,5.0,20.0,7.0,8.0,9.0,8.0,8.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,4.0,5.0,6.0,6.0,7.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.67,6.0,0.0,6.0,6.0,0.0,1,1
21.0,female,28.0,32.0,4.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,50.0,0.0,10.0,30.0,0.0,10.0,7.0,7.0,9.0,8.0,7.0,8.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.36,6.0,0.0,5.0,0.0,0.0,1,1
21.0,female,28.0,22.0,6.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,30.0,10.0,20.0,15.0,15.0,10.0,1.0,6.0,5.0,5.0,4.0,3.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,2.0,6.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.58,6.0,0.0,3.0,0.0,0.0,0,0
21.0,female,28.0,24.0,4.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,6.0,5.0,3.0,3.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,8.0,7.0,5.0,3.0,3.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.1,6.0,0.0,5.0,5.0,0.0,1,0
21.0,female,28.0,23.0,5.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.15,6.0,0.0,6.0,5.0,0.0,0,0
21.0,female,28.0,23.0,5.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,25.0,15.0,20.0,20.0,10.0,10.0,2.0,4.0,6.0,4.0,9.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,6.0,5.0,5.0,5.0,2.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.43,6.0,0.0,2.0,3.0,0.0,1,0
21.0,female,28.0,24.0,4.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,20.0,16.0,16.0,17.0,16.0,15.0,6.0,7.0,7.0,7.0,7.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.04,6.0,0.0,6.0,5.0,0.0,0,0
21.0,female,28.0,23.0,5.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,2.0,2.0,journalism,15.0,25.0,20.0,10.0,10.0,20.0,6.0,8.0,7.0,6.0,7.0,5.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,3.0,7.0,6.0,5.0,5.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,-0.04,6.0,0.0,5.0,2.0,0.0,1,0
21.0,female,28.0,24.0,4.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,20.0,20.0,20.0,20.0,10.0,10.0,4.0,8.0,7.0,5.0,8.0,2.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.03,6.0,0.0,6.0,3.0,0.0,1,0
21.0,female,28.0,30.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,35.0,10.0,20.0,25.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,7.0,3.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.52,6.0,0.0,7.0,2.0,0.0,1,1
21.0,female,28.0,30.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,25.0,20.0,20.0,20.0,0.0,15.0,5.0,6.0,7.0,5.0,7.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,4.0,7.0,6.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.58,6.0,0.0,5.0,4.0,0.0,1,0
21.0,female,28.0,30.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,40.0,10.0,20.0,10.0,0.0,20.0,5.0,5.0,7.0,7.0,7.0,9.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,8.0,5.0,8.0,6.0,8.0,5.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.23,6.0,0.0,5.0,2.0,0.0,1,1
21.0,female,28.0,28.0,0.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,20.0,20.0,20.0,20.0,0.0,20.0,1.0,6.0,6.0,4.0,6.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.43,6.0,0.0,5.0,2.0,0.0,0,0
21.0,female,28.0,30.0,2.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,30.0,3.0,30.0,30.0,3.0,4.0,7.0,6.0,7.0,5.0,7.0,5.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,6.0,4.0,6.0,6.0,7.0,5.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.65,6.0,0.0,5.0,3.0,0.0,1,0
21.0,female,28.0,27.0,1.0,Asian/Pacific Islander/Asian-American,Black/African American,2.0,2.0,journalism,40.0,20.0,20.0,20.0,0.0,0.0,5.0,7.0,8.0,7.0,8.0,7.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,5.0,5.0,6.0,3.0,5.0,3.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.62,6.0,0.0,4.0,3.0,0.0,0,1
21.0,female,28.0,25.0,3.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,2.0,2.0,journalism,70.0,0.0,15.0,15.0,0.0,0.0,7.0,7.0,9.0,8.0,9.0,7.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,6.0,4.0,8.0,9.0,8.0,4.0,7.0,8.0,8.0,2.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,0.68,6.0,0.0,6.0,1.0,0.0,1,1
21.0,female,26.0,25.0,1.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,15.0,30.0,20.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,7.0,8.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,9.0,10.0,8.0,6.0,5.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.17,5.0,5.0,7.0,4.0,0.0,0,0
21.0,female,26.0,26.0,0.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,7.0,7.0,5.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,2.0,8.0,6.0,2.0,3.0,2.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.04,5.0,5.0,3.0,3.0,0.0,0,0
21.0,female,26.0,26.0,0.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,25.0,25.0,25.0,13.0,12.0,0.0,9.0,9.0,10.0,9.0,9.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.69,5.0,5.0,9.0,9.0,1.0,1,1
21.0,female,26.0,24.0,2.0,Latino/Hispanic American,Other,3.0,3.0,Business,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,8.0,9.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,7.0,9.0,4.0,4.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.5,5.0,5.0,5.0,5.0,0.0,0,1
21.0,female,26.0,23.0,3.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,23.0,14.0,19.0,16.0,10.0,18.0,8.0,7.0,7.0,8.0,6.0,6.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.24,5.0,5.0,7.0,5.0,0.0,0,1
21.0,female,26.0,29.0,3.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,30.0,20.0,20.0,20.0,10.0,0.0,10.0,8.0,9.0,9.0,9.0,9.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,9.0,7.0,9.0,9.0,7.0,8.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.36,5.0,5.0,8.0,8.0,0.0,1,1
21.0,female,26.0,22.0,4.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,20.0,5.0,25.0,25.0,5.0,20.0,6.0,7.0,7.0,7.0,7.0,6.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.04,5.0,5.0,6.0,5.0,0.0,0,0
21.0,female,26.0,32.0,6.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,50.0,0.0,10.0,30.0,0.0,10.0,8.0,5.0,5.0,8.0,6.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.57,5.0,5.0,8.0,8.0,0.0,1,1
21.0,female,26.0,22.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,30.0,10.0,20.0,15.0,15.0,10.0,8.0,6.0,6.0,5.0,4.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.13,5.0,5.0,5.0,5.0,0.0,0,1
21.0,female,26.0,24.0,2.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,20.0,15.0,20.0,20.0,15.0,10.0,8.0,10.0,8.0,9.0,8.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,8.0,10.0,10.0,10.0,6.0,8.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.36,5.0,5.0,8.0,9.0,1.0,1,1
21.0,female,26.0,23.0,3.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,10.0,5.0,6.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,8.0,8.0,4.0,5.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.32,5.0,5.0,5.0,4.0,0.0,0,1
21.0,female,26.0,23.0,3.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,25.0,15.0,20.0,20.0,10.0,10.0,6.0,7.0,10.0,7.0,6.0,6.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,5.0,6.0,6.0,5.0,7.0,7.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.14,5.0,5.0,4.0,4.0,0.0,0,0
21.0,female,26.0,24.0,2.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,20.0,16.0,16.0,17.0,16.0,15.0,8.0,8.0,8.0,8.0,8.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,7.0,9.0,7.0,7.0,6.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.07,5.0,5.0,5.0,5.0,0.0,0,0
21.0,female,26.0,23.0,3.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,3.0,3.0,Business,15.0,25.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,6.0,6.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,7.0,7.0,4.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.18,5.0,5.0,5.0,5.0,0.0,0,0
21.0,female,26.0,24.0,2.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.66,5.0,5.0,6.0,5.0,0.0,0,0
21.0,female,26.0,30.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,35.0,10.0,20.0,25.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,8.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,-0.04,5.0,5.0,8.0,9.0,0.0,1,1
21.0,female,26.0,30.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,6.0,6.0,3.0,2.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,6.0,5.0,6.0,4.0,6.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.15,5.0,5.0,4.0,4.0,0.0,0,0
21.0,female,26.0,30.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,40.0,10.0,20.0,10.0,0.0,20.0,7.0,7.0,8.0,6.0,5.0,4.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,8.0,8.0,7.0,5.0,6.0,5.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.07,5.0,5.0,6.0,6.0,0.0,0,1
21.0,female,26.0,28.0,2.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,20.0,20.0,20.0,20.0,0.0,20.0,4.0,8.0,9.0,9.0,8.0,7.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,9.0,9.0,10.0,9.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.07,5.0,5.0,8.0,8.0,0.0,1,1
21.0,female,26.0,30.0,4.0,Latino/Hispanic American,European/Caucasian-American,3.0,3.0,Business,30.0,3.0,30.0,30.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,6.0,8.0,4.0,2.0,3.0,4.0,3.0,6.0,3.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,0.43,5.0,5.0,3.0,3.0,0.0,0,1
